pitcher,player_name,game_date,home_team,away_team,inning_topbot,release_speed,launch_speed,launch_angle,events,description,barrel_flag,hard_hit
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,88.9,,,strikeout,swinging_strike,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,90.3,,,,ball,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,89.2,,,,called_strike,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,89.8,,,,called_strike,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,85.0,103.7,41,home_run,hit_into_play,0,1
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,88.4,116.2,17,,foul,0,1
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,86.8,,,,called_strike,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,93.7,,,,ball,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,82.5,,,,called_strike,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,89.8,,,strikeout,called_strike,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,83.5,,,,ball,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,88.7,80.7,50,,foul,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,88.6,,,,ball,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,89.7,,,,called_strike,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,96.9,,,walk,ball,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,89.3,,,,ball,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,96.0,,,,ball,0,0
680755,"Fisher, Braydon",2025-10-24,TOR,LAD,Top,96.9,,,,ball,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,95.8,90.5,59,field_out,hit_into_play,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,84.9,,,,ball,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,93.3,102.3,29,home_run,hit_into_play,1,1
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,92.6,,,,ball,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,85.2,99.5,45,field_out,hit_into_play,0,1
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,86.5,,,,ball,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,96.3,,,,swinging_strike,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,96.1,72.6,29,single,hit_into_play,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,84.5,106.2,31,home_run,hit_into_play,0,1
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,85.6,,,,ball,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,95.8,79.8,12,,foul,0,0
607455,"Banda, Anthony",2025-10-24,TOR,LAD,Bot,84.0,,,,ball,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,87.9,91.6,-16,force_out,hit_into_play,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,84.9,102.4,9,single,hit_into_play,0,1
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,95.9,,,,ball,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,89.2,70.6,-19,,foul,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,90.0,82.9,-18,,foul,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,96.4,,,walk,ball,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,96.6,73.7,72,,foul,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,96.2,,,,ball,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,96.4,75.1,62,,foul,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,88.6,,,,ball,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,96.2,,,,ball,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,88.6,90.2,-18,,foul,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,96.9,,,,foul_tip,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,87.1,,,,swinging_strike,0,0
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,89.1,96.3,7,single,hit_into_play,0,1
686218,"Sheehan, Emmet",2025-10-24,TOR,LAD,Bot,88.1,83.6,-46,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.9,,,hit_by_pitch,hit_by_pitch,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,81.1,96.0,28,,foul,0,1
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,90.6,63.5,-56,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.9,,,,blocked_ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.7,71.1,29,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,90.6,,,,swinging_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,79.9,,,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.6,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,82.1,,,,blocked_ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,90.0,99.0,-12,single,hit_into_play,0,1
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.4,,,walk,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.2,76.3,41,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,94.3,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.3,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.0,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,84.4,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,85.6,,,strikeout,swinging_strike,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,97.6,,,,swinging_strike,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,98.0,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,98.3,,,,foul_tip,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,98.5,86.8,69,field_out,hit_into_play,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,97.7,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,98.8,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,98.5,,,strikeout,called_strike,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,97.4,,,,swinging_strike,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,97.5,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,85.5,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,86.2,,,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,89.0,63.7,15,field_out,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.9,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,90.5,,,,swinging_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,85.5,65.2,-14,grounded_into_double_play,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,84.3,,,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,79.5,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,81.1,,,,blocked_ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,85.8,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,80.4,,,,blocked_ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.9,80.7,20,single,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.6,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-24,TOR,LAD,Top,95.7,90.9,47,field_out,hit_into_play,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,81.6,98.4,26,field_out,hit_into_play,1,1
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,81.8,74.0,40,,foul,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,90.8,84.4,70,,foul,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,81.1,,,,foul,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,89.5,,,,foul,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,80.5,,,,called_strike,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,90.4,,,,ball,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,90.3,99.2,6,single,hit_into_play,0,1
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,89.1,,,,called_strike,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,89.2,,,,called_strike,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,79.6,,,,ball,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,81.6,,,,ball,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,81.4,,,strikeout,called_strike,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,83.1,,,,ball,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,83.9,,,,ball,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,82.1,,,,swinging_strike,0,0
689254,"Fluharty, Mason",2025-10-24,TOR,LAD,Top,89.8,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,91.2,,,strikeout,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,90.1,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,89.3,,,,swinging_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,90.4,,,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,81.5,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,85.8,81.5,26,field_out,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.0,77.9,15,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.0,85.7,52,field_out,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.1,109.0,25,home_run,hit_into_play,0,1
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,81.6,97.9,23,single,hit_into_play,0,1
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,83.0,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.8,62.7,49,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.7,97.3,23,,foul,0,1
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,79.3,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,94.7,78.6,49,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,83.7,56.3,-43,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,79.5,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.3,100.1,33,field_out,hit_into_play,0,1
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.6,,,strikeout,swinging_strike_blocked,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,81.5,62.0,43,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.5,91.5,65,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,92.1,80.7,85,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,92.6,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.2,,,strikeout,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.3,81.0,65,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,92.4,,,,foul_tip,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,86.4,67.9,-3,grounded_into_double_play,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.7,,,,swinging_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,86.2,101.9,2,single,hit_into_play,0,1
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.2,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,90.7,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,94.7,64.1,58,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,86.7,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.9,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.4,,,strikeout,swinging_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,83.4,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,86.5,,,,swinging_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,85.4,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,94.4,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,78.4,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,82.0,,,strikeout,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,87.0,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,87.6,,,,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,81.4,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.3,,,,blocked_ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.1,99.7,-4,field_out,hit_into_play,0,1
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.0,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,87.2,,,,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,82.0,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.8,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,87.8,,,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.0,96.2,-4,single,hit_into_play,0,1
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,87.9,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.3,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.4,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.8,,,,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.0,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.7,,,walk,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.9,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.1,,,,blocked_ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.3,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.4,71.1,27,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.5,,,walk,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,87.9,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.1,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.1,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.4,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.0,47.4,-29,single,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.7,,,strikeout,foul_tip,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,89.4,83.8,-30,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,89.5,,,,swinging_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,90.8,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,79.7,,,,blocked_ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,83.2,,,strikeout,foul_tip,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.2,70.5,46,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.1,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,94.2,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,81.1,68.3,24,single,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,94.7,77.6,21,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,86.8,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.2,77.6,-8,field_out,hit_into_play,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,82.5,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,89.0,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.5,,,,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,89.0,,,strikeout,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.5,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,82.5,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,84.8,,,,blocked_ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,89.0,65.5,25,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.7,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.2,,,single,hit_into_play,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,83.8,,,,blocked_ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.5,,,,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.9,,,,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.5,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.7,101.1,8,single,hit_into_play,0,1
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.0,,,,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.7,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,89.0,79.8,20,single,hit_into_play,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.1,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,89.0,91.7,-25,force_out,hit_into_play,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.6,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,87.7,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,87.5,,,,blocked_ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,92.6,,,walk,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.2,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.3,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.2,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,93.8,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,82.9,96.3,49,field_out,hit_into_play,0,1
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,89.9,,,,swinging_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,83.1,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,82.2,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,81.9,,,walk,blocked_ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.0,68.8,29,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.5,92.3,13,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.9,75.9,47,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,81.0,72.5,30,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.1,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.2,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,86.3,67.6,28,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.5,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,88.3,67.7,-5,single,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.8,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.9,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.6,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,83.6,,,walk,blocked_ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.7,87.9,-22,,foul,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,87.9,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,89.8,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.2,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,96.0,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,88.8,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.2,62.7,48,field_out,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,80.8,,,,called_strike,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.4,,,,ball,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.0,77.6,12,field_out,hit_into_play,0,0
605483,"Snell, Blake",2025-10-24,TOR,LAD,Bot,95.7,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,84.6,80.8,-27,field_out,hit_into_play,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.9,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,95.0,83.2,57,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.9,79.0,57,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.6,86.1,-35,field_out,hit_into_play,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,89.1,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.9,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,88.3,,,,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,89.1,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.5,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,85.2,,,strikeout,swinging_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.5,,,,ball,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,94.9,88.0,33,,foul,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,95.1,,,,called_strike,0,0
702056,"Yesavage, Trey",2025-10-24,TOR,LAD,Top,95.1,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,88.0,,,strikeout,foul_tip,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,86.8,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,87.4,,,,foul,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,86.4,,,,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,86.1,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,86.9,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,95.0,,,strikeout,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,94.5,,,,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,87.4,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,94.7,92.3,85,,foul,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,88.1,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,95.0,,,strikeout,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,88.7,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,89.1,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,94.9,,,,called_strike,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,88.5,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-20,TOR,SEA,Top,95.1,,,,foul_bunt,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,98.3,76.4,0,field_out,hit_into_play,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,85.5,91.9,24,,foul,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,98.6,,,,ball,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,99.2,81.7,38,,foul,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,84.9,,,,called_strike,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,84.7,105.8,6,double_play,hit_into_play,0,1
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,97.9,,,,ball,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,98.9,,,,called_strike,0,0
